test_column,n_valid_points,calibrated_correlation,calibrated_current_accuracy,calibrated_standardized_accuracy,calibrated_wasserstein_distance,calibrated_std_ratio,calibrated_mean_difference,calibrated_cohens_d,calibrated_n_points,calibrated_human_std,original_correlation,original_current_accuracy,original_standardized_accuracy,original_wasserstein_distance,original_std_ratio,original_mean_difference,original_cohens_d,original_n_points,original_human_std,fit_r2,fit_adj_r2,fit_mse,fit_rmse,fit_f_stat,fit_f_pvalue,fit_residual_std,fit_n_significant_coefs,fit_n_features,fit_n_samples
Real5_3,1003,0.5510168009827925,0.7762496818602797,0.7593278706189832,0.09048709400747183,0.8303738815964313,0.022617353130985764,0.07338064401054288,1003,0.03157544889753363,0.12463144208692038,0.6965104685942174,0.6439003277452418,0.11126620139581256,0.71866254028544,0.013958125623130613,0.047800326514219824,1003,0.03157544889753363,0.5661561715006208,0.5285124553618461,0.6299563034910752,0.7936978666287791,15.039858695498284,1.1102230246251565e-16,0.7936978666287791,9,80,1003
Real6_3,1003,0.546740303676068,0.7554186621005163,0.7521853810779139,0.11727037658031439,0.7364663649052621,0.08583810903327027,0.29331265678062207,1003,0.03157544889753363,0.159980819429695,0.6883349950149551,0.6506458818174867,0.1884346959122632,0.6234909000233995,0.15892323030907277,0.572299683987878,1003,0.03157544889753363,0.7214154055393356,0.6972432064538115,0.30067261057977074,0.548336220379222,29.844839643546074,1.1102230246251565e-16,0.548336220379222,10,80,1003
Real7_3,1003,0.5536554642897404,0.7550286245270338,0.7361052701826277,0.11371703093816829,0.7335640407010391,0.005066552454815287,0.016184316388014614,1003,0.03157544889753363,0.14894495989511422,0.6837487537387836,0.6289783375178639,0.13479561316051844,0.6335863536627032,0.03629112662013965,0.12144814260050353,1003,0.03157544889753363,0.7178208160080191,0.6933367219523157,0.36087253226868843,0.6007266701826117,29.317842611407936,1.1102230246251565e-16,0.6007266701826117,11,80,1003
Real8_3,1003,0.45129875194204666,0.7424545484343372,0.7191674615790191,0.10516833430999806,0.7516583645564662,0.013777820181562461,0.04551854013202335,1003,0.03157544889753363,0.180642411069982,0.6965104685942174,0.6544054902386303,0.12761714855433698,0.6806173803388973,0.06859421734795612,0.23436532515988173,1003,0.03157544889753363,0.6299018115053608,0.5977891704212273,0.5018405603728955,0.7084070583872633,19.61538479052685,1.1102230246251565e-16,0.7084070583872633,10,80,1003
fairness_average,400,-0.04019027870044711,0.7739781082959817,0.7433559349658297,0.10529051373502467,0.6052285872420834,0.08382865493988832,0.4504558909994723,400,0.05,0.24598349220437038,0.8043181818181818,0.7802742762083863,0.11401515151515151,0.5681111372954859,0.08750000000000012,0.47786166604973507,400,0.05,0.2953874652667905,0.11868212740266271,0.34874357023785996,0.5905451466550715,1.6716386094341968,0.0010323105252333376,0.5905451466550715,6,80,400
percent_correct,400,-0.02333059588009223,0.5171137560272783,0.7661023707230832,0.4827897258073617,0.032797999263775586,0.4827897258073615,3.2739790994191442,400,0.05,0.044234480060497475,0.5179166666666666,0.821473733971082,0.4820833333333334,0.03993112566547195,0.48208333333333314,3.2683420213765113,400,0.05,0.1345618336180031,-0.08247595105459804,0.5994962298375284,0.7742714187140891,0.6199926608216539,0.9943644227670644,0.7742714187140891,4,80,400
rating_5_1,799,0.35217849991386607,0.8052612585096077,0.7692388738871008,0.11299021599901395,0.4751772962137575,0.04170131191239401,0.19476964505011365,799,0.03537745688386125,0.32003393873341,0.7905193992490613,0.754433530812352,0.09871714643304129,0.6454228678678561,0.08745306633291616,0.37995846353666873,799,0.03537745688386125,0.15718973800874714,0.0632833021322845,1.6806143656063899,1.2963851146963967,1.6738973909683452,0.0004029631558813973,1.2963851146963967,5,80,799
rating_6_1,799,0.32895003757629865,0.7999052448137388,0.757708899439112,0.12340009004379238,0.44799594810266935,0.05258009475766112,0.24228255346077626,799,0.03537745688386125,0.37993621700781005,0.7989674593241551,0.7584055367480211,0.08839173967459323,0.6301070557279637,0.07149561952440553,0.3054174913104561,799,0.03537745688386125,0.16014787007359466,0.06657103108458018,1.67419208110561,1.293905746608156,1.7114049993972897,0.00022993773583557253,1.293905746608156,6,80,799
rating_8_1,799,0.2560274413244425,0.7837256031104504,0.7428193251820492,0.10482824499764777,0.5477946296457602,0.053782483368755685,0.24259606615831625,799,0.03537745688386125,0.30304885278072635,0.7855131414267835,0.7520249158320369,0.10341051314142677,0.6471823950754175,0.09965581977471838,0.43029167916232736,799,0.03537745688386125,0.18808225395444433,0.09761788113599801,1.6455832547941445,1.282802890078653,2.0790754204631265,5.363404363967206e-07,1.282802890078653,7,80,799
rating_9_1,799,0.2822700952670416,0.7804595595626747,0.7404710370475269,0.1096059878278429,0.5267457119791514,0.052828552329211576,0.2322566749050725,799,0.03537745688386125,0.3414807253235376,0.7844180225281602,0.749498731462773,0.10200250312891115,0.6285292179433274,0.09543178973717148,0.40148716709399146,799,0.03537745688386125,0.18521468789451379,0.09443080910838708,1.6686200170051244,1.2917507565335986,2.0401715631786588,1.0608247172916307e-06,1.2917507565335986,9,80,799
rating1,1174,0.20171632528441774,0.7541297294586785,0.7055255563867433,0.1470372036333758,0.47395721040047395,0.05648785994209071,0.24459712552290105,1174,0.02918542027088895,0.1420925683989651,0.7372231686541737,0.6981847797195078,0.07708688245315161,0.7626118515699559,0.06643952299829647,0.25315178643528746,1174,0.02918542027088895,0.1183174789299627,0.053784449025476744,0.7146115529109873,0.8453470014798582,1.8334406288544378,2.1836916216377844e-05,0.8453470014798582,5,80,1174
rating11,1174,0.3113135109340422,0.7689275070471667,0.7318793833610829,0.14016359799821543,0.5020381696041591,0.004444222266986264,0.019149465494936745,1174,0.02918542027088895,0.13536181817959445,0.7340289608177172,0.6977325074236805,0.058134582623509366,0.7827431972846955,0.0393952299829643,0.14956810788563732,1174,0.02918542027088895,0.09416764414791323,0.027867014259379985,0.7640039975313437,0.8740732220651447,1.4203129639376093,0.010744839605441259,0.8740732220651447,5,80,1174
rating12,1174,0.13180636812686666,0.7456692194222263,0.6977964321609945,0.1511208882443797,0.47502551639724394,0.004495867155956623,0.019458310935882284,1174,0.02918542027088895,0.12870275560910427,0.7323253833049403,0.6961426421029533,0.057282793867120964,0.7806319651737843,0.03598807495741052,0.13592622015282912,1174,0.02918542027088895,0.09121472647385198,0.02469796354421616,0.7718881654799375,0.8785716621197941,1.3713043518119308,0.019533648486911415,0.8785716621197941,12,80,1174
rating13,1174,0.2499335075847288,0.7541334641134565,0.7099694579127992,0.15244512110738698,0.4724022939615497,0.028145237951493707,0.118991079985698,1174,0.02918542027088895,0.1894017755750847,0.7344548551959114,0.6961559442516388,0.061967632027257226,0.7756376063234263,0.04109880749574102,0.15184557751144676,1174,0.02918542027088895,0.11850058522066476,0.0539809574234581,0.7762222611696215,0.8810347672876602,1.8366594673039212,2.0668926788869335e-05,0.8810347672876602,8,80,1174
rating15,1174,0.3138854523771244,0.757223149581959,0.723160001796332,0.15633385485592843,0.4740159177217738,0.017042134470730885,0.07125466996653865,1174,0.02918542027088895,0.13639985077673764,0.7161413969335605,0.6781708115063322,0.0709114139693356,0.7777714865346,0.069633730834753,0.25432815812195503,1174,0.02918542027088895,0.11387751263018742,0.04901950806515076,0.8012029192849338,0.8950993907298417,1.7557973513661884,8.004933166827488e-05,0.8950993907298418,5,80,1174
rating17,1174,0.19391694554019726,0.7309639799936599,0.6924713952639558,0.14134608094313586,0.5618669647831235,0.05649537536986016,0.22536634775954073,1174,0.02918542027088895,0.11670144058082205,0.7155025553662692,0.6778531178732985,0.06473594548551957,0.783952620656533,0.05706984667802384,0.20550878270023615,1174,0.02918542027088895,0.11815439496318614,0.05360942844631056,0.8283517131414908,0.9101382934156165,1.830574889713421,2.2930543892019095e-05,0.9101382934156165,10,80,1174
rating18,1174,0.13673526186295415,0.7412805551012962,0.688058883618557,0.15859797280787616,0.443607304752494,0.057257714303561746,0.24324344090241498,1174,0.02918542027088895,0.11088269671374017,0.717206132879046,0.6823822359923002,0.05919931856899488,0.7946930139119156,0.041737649063032345,0.1518606183465751,1174,0.02918542027088895,0.10201721422371313,0.03629111828400322,0.8402054513072537,0.9166272150155993,1.552156913705825,0.0018299381401659653,0.9166272150155993,3,80,1174
rating20,1174,0.33842445679872063,0.7706433225398401,0.7315099721543199,0.13585565097694324,0.5035980389726866,0.016121861230428913,0.06903988243319287,1174,0.02918542027088895,0.12823730956802856,0.7280664395229983,0.6926716533890944,0.05643100511073251,0.7902083465040771,0.05344974446337303,0.20107658204675158,1174,0.02918542027088895,0.13794903968740602,0.07485290352545948,0.7492618587653491,0.8655991328353727,2.1863310192772722,3.3760116813219554e-08,0.8655991328353727,5,80,1174
rating4,1174,0.18775272348424368,0.7515486925332547,0.7062881237342662,0.1506945647621879,0.46686165308590977,0.01270436613900039,0.055213852643499484,1174,0.02918542027088895,0.19574648979706133,0.7387137989778535,0.7078384986626862,0.05302385008517887,0.8216393299819714,0.05302385008517885,0.19650045471802388,1174,0.02918542027088895,0.08392457009175103,0.016874218405877328,0.8602419100515495,0.9274922695373528,1.2516648754496011,0.07193148273147998,0.9274922695373528,2,80,1174
rating5,1174,0.23378503421279434,0.758639007749779,0.7185707968837853,0.14803941025113565,0.47481288782937364,0.03222350129814311,0.140312686964166,1174,0.02918542027088895,0.192784032096158,0.7327512776831346,0.7046734139745476,0.051746166950596244,0.8554104739852004,0.051746166950596306,0.1895439779443445,1174,0.02918542027088895,0.09543224767888825,0.029224177975604615,0.9115849523650925,0.9547695807707179,1.4413990334799827,0.008221334791602919,0.9547695807707179,6,80,1174
rating6,1174,0.20452568695459536,0.7486417248680146,0.7058955832885085,0.1542292015630679,0.4914571585906461,0.041925820234558486,0.17837923047417084,1174,0.02918542027088895,0.1915621399171561,0.7380749574105622,0.7028013783035645,0.057921635434412276,0.7871779313664788,0.05195911413969334,0.19354975379453,1174,0.02918542027088895,0.09300669418713847,0.026621090833955696,0.8002343272130512,0.8945581743034107,1.401006987800152,0.013654050695954822,0.8945581743034107,8,80,1174
rating7,1174,0.17557896820866317,0.742311443714768,0.6903044582971674,0.151355661809702,0.4822023171124245,0.027436322956956305,0.11626757584507887,1174,0.02918542027088895,0.162491583187291,0.7280664395229983,0.6932084450578038,0.06281942078364566,0.7842527353270535,0.04748722316865417,0.17579762691579484,1174,0.02918542027088895,0.11282125427644074,0.047885938944432715,0.7888857652115102,0.8881924145203618,1.7374406160899745,0.0001079736994028524,0.8881924145203619,3,80,1174
DV1,600,0.19285644233445998,0.7883325375267445,0.747097499989214,0.1374551574039036,0.4240730727003236,0.05205307322408773,0.2667351045562501,600,0.040824829046386304,0.19343282734917458,0.8012962962962963,0.7546637967702422,0.11555555555555554,0.46739695959562033,0.004444444444444547,0.022410773356576753,600,0.040824829046386304,0.31462060971945927,0.20897446092862448,0.3479728279403495,0.58989221722307,2.9780603772160767,1.2356782264077992e-13,0.58989221722307,5,80,600
log_WTP,600,-0.0008115637890551779,0.8245674653015812,0.8365814619258581,0.14846846524223462,0.36873099809647963,0.13998000600854305,1.2601110335982966,600,0.040824829046386304,0.14360165757135113,0.8162830116338281,0.8497800990507051,0.16637395421757564,0.39103757802855776,0.16229188881245227,1.4501864801779731,600,0.040824829046386304,0.333598753848659,0.23087794519334626,0.07202430351635425,0.2683734404078657,3.2476258531810673,7.771561172376096e-16,0.2683734404078657,8,80,600
Achap1_val,251,0.23837352990960378,0.7841876880937357,0.7815534484189306,0.027069710433536745,0.9687107935661067,0.005852919939550949,0.025901332194959693,251,0.06311944030978031,0.5310698502196085,0.845906374501992,0.8254310414595516,0.08399402390438246,0.5501798664764508,0.01761952191235061,0.09511380422604532,251,0.06311944030978031,0.620568420755718,0.4420123834642913,0.0968166979172491,0.31115381713430595,3.475482712146379,5.039635375680973e-12,0.3111538171343059,5,80,251
Achap2_aro,251,0.3680373571141471,0.8355524005244213,0.8164115245281026,0.06550121281218554,0.6760194174671876,0.034507918212396516,0.19017021094586617,251,0.06311944030978031,0.24566526279877243,0.8380318725099601,0.7989547147025569,0.10557370517928288,0.4372355877543758,0.04101195219123499,0.24996344684417826,251,0.06311944030978031,0.6774270386585951,0.5256279980273457,0.04459655032583017,0.21117895332118247,4.462656916944572,1.1102230246251565e-16,0.21117895332118247,3,80,251
Achap2_val,251,0.17231295979773276,0.7861455495013295,0.7710971682881069,0.05814113503710186,0.8097700619516889,0.029122696867081355,0.13888085187580032,251,0.06311944030978031,0.4913549930464332,0.8436553784860559,0.8204211682769689,0.07000996015936255,0.6044941007813948,0.013157370517928202,0.06909431082429228,251,0.06311944030978031,0.39499407315942214,0.11028540170503254,0.18788118963672162,0.4334526382855705,1.3873622856011267,0.03941600724448835,0.4334526382855705,3,80,251
Bchap1_aro,251,0.3104786194613088,0.8028970469362768,0.8155016564148969,0.04213566493320219,1.1111548644546354,0.03328377650511338,0.14356359761452572,251,0.06311944030978031,0.494801992571634,0.8504980079681275,0.8291958574958772,0.07840637450199203,0.6317603977135,0.012011952191235076,0.06547927898158318,251,0.06311944030978031,0.8074287262417315,0.7168069503554875,0.059157573740183884,0.2432233001588949,8.909875340064877,1.1102230246251565e-16,0.2432233001588949,5,80,251
pref_control_Netflix,392,0.06358371979516893,0.5384992610894599,0.7696714020594478,0.4581942656272215,0.47495379272117,0.4581942656272215,2.8186150362158084,392,0.050507627227610534,0.16747279536391674,0.49914965986394555,0.784987330031637,0.5008503401360545,0.34181325076033164,0.5008503401360543,3.2275305069185505,392,0.050507627227610534,0.36613391544756957,0.2030815464308673,0.11497237810186735,0.339075770443521,2.2454989010927187,4.1000889461351164e-07,0.339075770443521,6,80,392
pref_control_TikTok,234,0.04718148371976493,0.4454525795981936,0.7072350845843152,0.5455418292583541,0.5342095539567526,0.5455418292583541,2.5217913875818696,234,0.06537204504606134,0.12475339216348186,0.417948717948718,0.7136364147423537,0.582051282051282,0.2597419697521414,0.5820512820512821,2.952440075802209,234,0.06537204504606134,0.5634451623350997,0.33518119492861587,0.05361661339938007,0.231552614753926,2.468392925685629,8.41341225576997e-07,0.231552614753926,11,80,234
strategization_type2_Netflix,392,-0.033683303988830085,0.21534742300720244,0.4476984132462364,0.7379747715034415,0.5706654191350722,0.7379747715034413,1.95778441504762,392,0.050507627227610534,0.15171216914246388,0.35969387755102045,0.4676237283581727,0.6403061224489797,0.4638413040175377,0.6403061224489797,1.7742393160234609,392,0.050507627227610534,0.25521785423112,0.06363402252208339,0.03434943166300534,0.18533599667362338,1.3321471439130936,0.045041374391859734,0.1853359966736234,8,80,392
usage_TikTok,234,0.08800669879185534,0.4081573692375028,0.7191644309865921,0.514955602840397,1.938778730119975,0.4597733511916229,1.1463463236764924,234,0.06537204504606134,0.19970549173943436,0.4412393162393162,0.7302788684389119,0.5395299145299146,0.985090357296234,0.5395299145299145,2.090555224656192,234,0.06537204504606134,0.5218167845314374,0.27178634507075106,0.5019369291451368,0.7084750730584223,2.0870130279216887,5.01695768430066e-05,0.7084750730584222,6,80,234
Profile12,300,0.5934636591241577,0.7959047390276759,0.7798465723766749,0.11747208685035211,0.7446972231031618,0.015080289583402203,0.054569071819641136,300,0.05773502691896257,0.14788055536507952,0.6733333333333333,0.6578935289003385,0.24,0.6222896556624055,0.2088888888888889,0.8001684551840715,300,0.05773502691896257,0.8495795917964523,0.7946314974755215,0.2060341757921372,0.45390987628838525,15.461493292822583,1.1102230246251565e-16,0.45390987628838525,4,80,300
Profile13,300,0.7132986753062744,0.8181371412024949,0.8247542613049221,0.10998749135265688,0.8741180432085889,0.0877632074646119,0.30711236835454486,300,0.05773502691896257,0.2690523531955425,0.6677777777777778,0.7121635047675283,0.2588888888888889,0.5385256423384714,0.24111111111111114,0.9866541713286755,300,0.05773502691896257,0.8402666637574887,0.7819165865912745,0.1544017924417057,0.39293993490316775,14.400437918255564,1.1102230246251565e-16,0.3929399349031678,11,80,300
Profile14,300,0.6344011047227579,0.7984397278438673,0.78833211975396,0.12561342007591972,0.7132649319298233,0.09967259948943201,0.3495514758533559,300,0.05773502691896257,0.1969806651568119,0.7261111111111112,0.6745686749634003,0.17944444444444443,0.4294365211949448,0.04833333333333334,0.1913102372508934,300,0.05773502691896257,0.763751448155061,0.6774506072984623,0.16904896376460074,0.41115564420861445,8.849872615078503,1.1102230246251565e-16,0.41115564420861445,7,80,300
Profile15,300,0.6190535612562429,0.8024932870152238,0.8043697545940877,0.10879722518472294,0.897263053715375,0.07817290813139673,0.2820263157877929,300,0.05773502691896257,0.16431437362164494,0.6872222222222222,0.6853970787621055,0.2416666666666667,0.6713634940888868,0.21944444444444447,0.8831066690547724,300,0.05773502691896257,0.8659397149319691,0.8169679212998117,0.1851759822057481,0.43032078988325456,17.68241779005105,1.1102230246251565e-16,0.43032078988325456,9,80,300
Profile18,300,0.5291047452524327,0.8437056262850264,0.8233333088661579,0.0923569077172044,0.6544293455466146,0.055205571455460456,0.24868886480930733,300,0.05773502691896257,0.05470442810969789,0.7683333333333333,0.7153998287573069,0.1261111111111111,0.5519068969289508,0.0427777777777778,0.20163183274714858,300,0.05773502691896257,0.7711119121528344,0.687499825268025,0.17319198647102196,0.4161634131816755,9.222493312661593,1.1102230246251565e-16,0.4161634131816755,5,80,300
Profile3,300,0.7707556210711586,0.8672994069805184,0.8665090567854313,0.0652914289805671,0.9579237876907235,0.04259729577790602,0.1582710222513192,300,0.05773502691896257,0.27694357854890655,0.7716666666666666,0.7549818385857205,0.15055555555555553,0.5417615437909821,0.06833333333333329,0.30913549913324734,300,0.05773502691896257,0.7418220874949616,0.6475105212830754,0.20609482162235532,0.4539766751963754,7.865653358235387,1.1102230246251565e-16,0.4539766751963754,6,80,300
Profile5,300,0.635872691589144,0.753281419032901,0.7773012016604316,0.19874167179578459,0.6131030881943653,0.18721830357566546,0.671907853097034,300,0.05773502691896257,0.23091690434414308,0.7061111111111111,0.6743158132659943,0.22611111111111107,0.38235330314150967,0.1494444444444445,0.5876311650436105,300,0.05773502691896257,0.701659562293449,0.5926767539988185,0.17720096042268219,0.4209524443719055,6.438259146309951,1.1102230246251565e-16,0.4209524443719055,11,80,300
Profile6,300,0.7154365136467433,0.7975227669156102,0.7991303860398344,0.10919491360343854,0.9282762504647739,0.06399456436162776,0.18776915136393005,300,0.05773502691896257,0.2494677101353444,0.6688888888888889,0.6438685767035062,0.19666666666666666,0.669840741406038,0.16888888888888887,0.5617582852321836,300,0.05773502691896257,0.8910956189661543,0.8513131966706855,0.21950767041181943,0.46851645692741617,22.39922979922846,1.1102230246251565e-16,0.46851645692741617,14,80,300
Profile8,300,0.6218146206445876,0.8575713780540387,0.8466607380483009,0.08887214831909514,0.6768331828429934,0.0473090962896067,0.219418312805751,300,0.05773502691896257,0.14873703854057968,0.8016666666666666,0.727329019328366,0.10277777777777779,0.49204219118791315,0.006111111111111178,0.030708830609825745,300,0.05773502691896257,0.7553780087067062,0.6660183771840419,0.13595274869443624,0.3687177086802806,8.453235491633812,1.1102230246251565e-16,0.3687177086802806,12,80,300
Profile9,300,0.7259829272105278,0.8425190399226858,0.840439391825611,0.10428821052075458,0.7952463488508534,0.05920759431238872,0.2299339785225184,300,0.05773502691896257,0.31290483740967334,0.7483333333333333,0.7300200896099789,0.2072222222222222,0.3820160100992608,0.10944444444444446,0.5072881948168129,300,0.05773502691896257,0.6897835377410919,0.5764624556373812,0.1323969392425213,0.36386390208774666,6.086983330337478,1.1102230246251565e-16,0.3638639020877467,4,80,300
fair1,357,0.1486518205834954,0.7845907812712548,0.7343794176835906,0.11661797431154203,0.5055923037446872,0.011998504240009256,0.05834761245653644,357,0.05292561240249631,0.05132646113700265,0.7822128851540616,0.7222327307177491,0.10714285714285715,0.5160790493544535,0.031512605042016806,0.15259323115508622,357,0.05292561240249631,0.26486767231045727,0.05178583819754645,0.8440273618949964,0.918709617830899,1.2430326283474042,0.10272101448160087,0.918709617830899,5,80,357
